id,type,name,level,challengeTimes,sweepTimes,sceneId,levelLimit,roundLimit,resetPrice,monsterLevel,stance1,stance2,stance3,stance4,stance5,stance6,stance7,stance8,stance9,stance10,stance11,stance12,stance13,stance14,stance15,stance16,stance17,stance18,stance19,stance20,packageNum,searchDollarType,fundGiftType,syGiftType,limitGiftType,godLimit,ordinaryPropStr,roundPropStr,
11333,1,山海经,1333,100,5,2,100,50,50,380200,100261,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11334,1,山海经,1334,100,5,2,100,50,50,380600,100262,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11335,1,山海经,1335,100,5,2,100,50,50,381000,100263,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11336,1,山海经,1336,100,5,2,100,50,50,381400,100264,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11337,1,山海经,1337,100,5,2,100,50,50,381800,100262,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11338,1,山海经,1338,100,5,2,100,50,50,382200,100263,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11339,1,山海经,1339,100,5,2,100,50,50,382600,100264,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11340,1,山海经,1340,100,5,2,100,50,50,383000,100265,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:20|7:40225:10|7:40226:2|7:42422:1,7:40224:20|7:40225:10|7:40226:2|7:42422:1,
11341,1,山海经,1341,100,5,2,100,50,50,383400,100264,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,100258,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11342,1,山海经,1342,100,5,2,100,50,50,383800,100269,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11343,1,山海经,1343,100,5,2,100,50,50,384200,100265,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11344,1,山海经,1344,100,5,2,100,50,50,384600,100268,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11345,1,山海经,1345,100,5,2,100,50,50,385000,100265,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,100257,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11346,1,山海经,1346,100,5,2,100,50,50,385400,100270,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11347,1,山海经,1347,100,5,2,100,50,50,385800,100268,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11348,1,山海经,1348,100,5,2,100,50,50,386200,100271,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11349,1,山海经,1349,100,5,2,100,50,50,386600,100269,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11350,1,山海经,1350,100,5,2,100,50,50,387000,100271,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,1,1,1,1,1,47,7:40224:30|7:40225:15|7:40226:3|7:42423:1,7:40224:30|7:40225:15|7:40226:3|7:42423:1,
11351,1,山海经,1351,100,5,2,100,50,50,387400,100268,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11352,1,山海经,1352,100,5,2,100,50,50,387800,100270,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11353,1,山海经,1353,100,5,2,100,50,50,388200,100271,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11354,1,山海经,1354,100,5,2,100,50,50,388600,100273,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11355,1,山海经,1355,100,5,2,100,50,50,389000,100271,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11356,1,山海经,1356,100,5,2,100,50,50,389400,100270,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11357,1,山海经,1357,100,5,2,100,50,50,389800,100272,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11358,1,山海经,1358,100,5,2,100,50,50,390200,100277,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11359,1,山海经,1359,100,5,2,100,50,50,390600,100274,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11360,1,山海经,1360,100,5,2,100,50,50,391000,100273,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,100267,0,1,1,1,1,47,7:40224:20|7:40225:10|7:40226:2|7:42422:1,7:40224:20|7:40225:10|7:40226:2|7:42422:1,
11361,1,山海经,1361,100,5,2,100,50,50,391400,100274,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,100266,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11362,1,山海经,1362,100,5,2,100,50,50,391800,100278,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11363,1,山海经,1363,100,5,2,100,50,50,392200,100277,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11364,1,山海经,1364,100,5,2,100,50,50,392600,100280,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11365,1,山海经,1365,100,5,2,100,50,50,393000,100279,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11366,1,山海经,1366,100,5,2,100,50,50,393400,100280,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11367,1,山海经,1367,100,5,2,100,50,50,393800,100278,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11368,1,山海经,1368,100,5,2,100,50,50,394200,100279,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11369,1,山海经,1369,100,5,2,100,50,50,394600,100280,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11370,1,山海经,1370,100,5,2,100,50,50,395000,100279,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:20|7:40225:10|7:40226:2|7:42422:1,7:40224:20|7:40225:10|7:40226:2|7:42422:1,
11371,1,山海经,1371,100,5,2,100,50,50,395300,100280,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11372,1,山海经,1372,100,5,2,100,50,50,395600,100279,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11373,1,山海经,1373,100,5,2,100,50,50,395900,100281,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11374,1,山海经,1374,100,5,2,100,50,50,396200,100283,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11375,1,山海经,1375,100,5,2,100,50,50,396500,100282,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11376,1,山海经,1376,100,5,2,100,50,50,396800,100286,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11377,1,山海经,1377,100,5,2,100,50,50,397100,100282,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11378,1,山海经,1378,100,5,2,100,50,50,397400,100283,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,100275,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11379,1,山海经,1379,100,5,2,100,50,50,397700,100286,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,47,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11380,1,山海经,1380,100,5,2,100,50,50,398000,100287,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:20|7:40225:10|7:40226:2|7:42422:1,7:40224:20|7:40225:10|7:40226:2|7:42422:1,
11381,1,山海经,1381,100,5,2,100,50,50,398400,100282,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,100276,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11382,1,山海经,1382,100,5,2,100,50,50,398800,100286,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11383,1,山海经,1383,100,5,2,100,50,50,399200,100287,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11384,1,山海经,1384,100,5,2,100,50,50,399600,100289,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11385,1,山海经,1385,100,5,2,100,50,50,400000,100287,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11386,1,山海经,1386,100,5,2,100,50,50,400400,100288,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11387,1,山海经,1387,100,5,2,100,50,50,400800,100290,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11388,1,山海经,1388,100,5,2,100,50,50,401200,100288,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11389,1,山海经,1389,100,5,2,100,50,50,401600,100289,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11390,1,山海经,1390,100,5,2,100,50,50,402000,100291,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:20|7:40225:10|7:40226:2|7:42422:1,7:40224:20|7:40225:10|7:40226:2|7:42422:1,
11391,1,山海经,1391,100,5,2,100,50,50,402400,100290,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11392,1,山海经,1392,100,5,2,100,50,50,402800,100292,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11393,1,山海经,1393,100,5,2,100,50,50,403200,100291,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11394,1,山海经,1394,100,5,2,100,50,50,403600,100295,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11395,1,山海经,1395,100,5,2,100,50,50,404000,100296,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11396,1,山海经,1396,100,5,2,100,50,50,404400,100295,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11397,1,山海经,1397,100,5,2,100,50,50,404800,100292,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,100284,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11398,1,山海经,1398,100,5,2,100,50,50,405200,100291,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,100285,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11399,1,山海经,1399,100,5,2,100,50,50,405600,100298,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11400,1,山海经,1400,100,5,2,100,50,50,406000,100295,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,1,1,1,1,1,48,7:40224:30|7:40225:15|7:40226:3|7:42423:1,7:40224:30|7:40225:15|7:40226:3|7:42423:1,
11401,1,山海经,1401,100,5,2,100,50,50,406400,100296,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11402,1,山海经,1402,100,5,2,100,50,50,406800,100298,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,100294,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
11403,1,山海经,1403,100,5,2,100,50,50,407200,100297,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,100293,0,1,1,1,1,48,7:40224:10|7:40225:5|7:40226:1|7:42443:1,7:40224:10|7:40225:5|7:40226:1|7:42443:1,
